river,bank,kp,mechanism,scenario,stage_m_msl,p_f
Satsunai,left,8.4,overflow,plus4K,57,1
Satsunai,left,8.4,fluvial_scour,plus4K,57,0
Satsunai,left,8.4,overflow,plus4K,57.2,1
Satsunai,left,8.4,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.4,overflow,plus4K,57.4,1
Satsunai,left,8.4,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.6,overflow,plus4K,51.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.2,0
Satsunai,left,8.6,overflow,plus4K,51.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.4,0
Satsunai,left,8.6,overflow,plus4K,51.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.6,overflow,plus4K,51.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.6,overflow,plus4K,52,0
Satsunai,left,8.6,fluvial_scour,plus4K,52,0
Satsunai,left,8.6,overflow,plus4K,52.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.6,overflow,plus4K,52.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.6,overflow,plus4K,52.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.6,overflow,plus4K,52.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.6,overflow,plus4K,53,0
Satsunai,left,8.6,fluvial_scour,plus4K,53,0
Satsunai,left,8.6,overflow,plus4K,53.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.6,overflow,plus4K,53.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.6,overflow,plus4K,53.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.6,overflow,plus4K,53.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.6,overflow,plus4K,54,0
Satsunai,left,8.6,fluvial_scour,plus4K,54,0
Satsunai,left,8.6,overflow,plus4K,54.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.6,overflow,plus4K,54.4,0.0008
Satsunai,left,8.6,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.6,overflow,plus4K,54.6,0.0072
Satsunai,left,8.6,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.6,overflow,plus4K,54.8,0.039
Satsunai,left,8.6,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.6,overflow,plus4K,55,0.1425
Satsunai,left,8.6,fluvial_scour,plus4K,55,0
Satsunai,left,8.6,overflow,plus4K,55.2,0.3541
Satsunai,left,8.6,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.6,overflow,plus4K,55.4,0.6254
Satsunai,left,8.6,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.6,overflow,plus4K,55.6,0.8452
Satsunai,left,8.6,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.6,overflow,plus4K,55.8,0.9596
Satsunai,left,8.6,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.6,overflow,plus4K,56,0.9931
Satsunai,left,8.6,fluvial_scour,plus4K,56,0
Satsunai,left,8.6,overflow,plus4K,56.2,0.9991
Satsunai,left,8.6,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.6,overflow,plus4K,56.4,1
Satsunai,left,8.6,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.6,overflow,plus4K,56.6,1
Satsunai,left,8.6,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.6,overflow,plus4K,56.8,1
Satsunai,left,8.6,fluvial_scour,plus4K,56.8,0
Satsunai,left,8.6,overflow,plus4K,57,1
Satsunai,left,8.6,fluvial_scour,plus4K,57,0
Satsunai,left,8.6,overflow,plus4K,57.2,1
Satsunai,left,8.6,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.6,overflow,plus4K,57.4,1
Satsunai,left,8.6,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.6,overflow,plus4K,57.6,1
Satsunai,left,8.6,fluvial_scour,plus4K,57.6,0
Satsunai,left,8.6,overflow,plus4K,57.8,1
Satsunai,left,8.6,fluvial_scour,plus4K,57.8,0
Satsunai,left,8.6,overflow,plus4K,58,1
Satsunai,left,8.6,fluvial_scour,plus4K,58,0
Satsunai,left,8.8,overflow,plus4K,51.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.8,overflow,plus4K,51.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.8,overflow,plus4K,52,0
Satsunai,left,8.8,fluvial_scour,plus4K,52,0
Satsunai,left,8.8,overflow,plus4K,52.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.8,overflow,plus4K,52.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.8,overflow,plus4K,52.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.8,overflow,plus4K,52.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.8,overflow,plus4K,53,0
Satsunai,left,8.8,fluvial_scour,plus4K,53,0
Satsunai,left,8.8,overflow,plus4K,53.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.8,overflow,plus4K,53.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.8,overflow,plus4K,53.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.8,overflow,plus4K,53.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.8,overflow,plus4K,54,0
Satsunai,left,8.8,fluvial_scour,plus4K,54,0
Satsunai,left,8.8,overflow,plus4K,54.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.8,overflow,plus4K,54.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.8,overflow,plus4K,54.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.8,overflow,plus4K,54.8,0.0002
Satsunai,left,8.8,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.8,overflow,plus4K,55,0.0041
Satsunai,left,8.8,fluvial_scour,plus4K,55,0
Satsunai,left,8.8,overflow,plus4K,55.2,0.0262
Satsunai,left,8.8,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.8,overflow,plus4K,55.4,0.1097
Satsunai,left,8.8,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.8,overflow,plus4K,55.6,0.291
Satsunai,left,8.8,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.8,overflow,plus4K,55.8,0.562
Satsunai,left,8.8,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.8,overflow,plus4K,56,0.8083
Satsunai,left,8.8,fluvial_scour,plus4K,56,0
Satsunai,left,8.8,overflow,plus4K,56.2,0.9387
Satsunai,left,8.8,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.8,overflow,plus4K,56.4,0.9874
Satsunai,left,8.8,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.8,overflow,plus4K,56.6,0.9991
Satsunai,left,8.8,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.8,overflow,plus4K,56.8,1
Satsunai,left,8.8,fluvial_scour,plus4K,56.8,0
Satsunai,left,8.8,overflow,plus4K,57,1
Satsunai,left,8.8,fluvial_scour,plus4K,57,0
Satsunai,left,8.8,overflow,plus4K,57.2,1
Satsunai,left,8.8,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.8,overflow,plus4K,57.4,1
Satsunai,left,8.8,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.8,overflow,plus4K,57.6,1
Satsunai,left,8.8,fluvial_scour,plus4K,57.6,0
Satsunai,left,8.8,overflow,plus4K,57.8,1
Satsunai,left,8.8,fluvial_scour,plus4K,57.8,0
Satsunai,left,8.8,overflow,plus4K,58,1
Satsunai,left,8.8,fluvial_scour,plus4K,58,0
Satsunai,left,8.8,overflow,plus4K,58.2,1
Satsunai,left,8.8,fluvial_scour,plus4K,58.2,0
Satsunai,left,8.8,overflow,plus4K,58.4,1
Satsunai,left,8.8,fluvial_scour,plus4K,58.4,0
Satsunai,left,8.8,overflow,plus4K,58.6,1
Satsunai,left,8.8,fluvial_scour,plus4K,58.6,0
Satsunai,left,9,overflow,plus4K,53.2,0
Satsunai,left,9,fluvial_scour,plus4K,53.2,0
Satsunai,left,9,overflow,plus4K,53.4,0
Satsunai,left,9,fluvial_scour,plus4K,53.4,0
Satsunai,left,9,overflow,plus4K,53.6,0
Satsunai,left,9,fluvial_scour,plus4K,53.6,0
Satsunai,left,9,overflow,plus4K,53.8,0
Satsunai,left,9,fluvial_scour,plus4K,53.8,0
Satsunai,left,9,overflow,plus4K,54,0
Satsunai,left,9,fluvial_scour,plus4K,54,0
Satsunai,left,9,overflow,plus4K,54.2,0
Satsunai,left,9,fluvial_scour,plus4K,54.2,0
Satsunai,left,9,overflow,plus4K,54.4,0
Satsunai,left,9,fluvial_scour,plus4K,54.4,0
Satsunai,left,9,overflow,plus4K,54.6,0
Satsunai,left,9,fluvial_scour,plus4K,54.6,0
Satsunai,left,9,overflow,plus4K,54.8,0
Satsunai,left,9,fluvial_scour,plus4K,54.8,0
Satsunai,left,9,overflow,plus4K,55,0
Satsunai,left,9,fluvial_scour,plus4K,55,0
Satsunai,left,9,overflow,plus4K,55.2,0
Satsunai,left,9,fluvial_scour,plus4K,55.2,0
Satsunai,left,9,overflow,plus4K,55.4,0
Satsunai,left,9,fluvial_scour,plus4K,55.4,0
Satsunai,left,9,overflow,plus4K,55.6,0
Satsunai,left,9,fluvial_scour,plus4K,55.6,0
Satsunai,left,9,overflow,plus4K,55.8,0.0003
Satsunai,left,9,fluvial_scour,plus4K,55.8,0
Satsunai,left,9,overflow,plus4K,56,0.003
Satsunai,left,9,fluvial_scour,plus4K,56,0
Satsunai,left,9,overflow,plus4K,56.2,0.0165
Satsunai,left,9,fluvial_scour,plus4K,56.2,0
Satsunai,left,9,overflow,plus4K,56.4,0.0692
Satsunai,left,9,fluvial_scour,plus4K,56.4,0
Satsunai,left,9,overflow,plus4K,56.6,0.22
Satsunai,left,9,fluvial_scour,plus4K,56.6,0
Satsunai,left,9,overflow,plus4K,56.8,0.4645
Satsunai,left,9,fluvial_scour,plus4K,56.8,0
Satsunai,left,9,overflow,plus4K,57,0.7291
Satsunai,left,9,fluvial_scour,plus4K,57,0
Satsunai,left,9,overflow,plus4K,57.2,0.9034
Satsunai,left,9,fluvial_scour,plus4K,57.2,0
Satsunai,left,9,overflow,plus4K,57.4,0.9766
Satsunai,left,9,fluvial_scour,plus4K,57.4,0
Satsunai,left,9,overflow,plus4K,57.6,0.9965
Satsunai,left,9,fluvial_scour,plus4K,57.6,0
Satsunai,left,9,overflow,plus4K,57.8,0.9997
Satsunai,left,9,fluvial_scour,plus4K,57.8,0
Satsunai,left,9,overflow,plus4K,58,1
Satsunai,left,9,fluvial_scour,plus4K,58,0
Satsunai,left,9,overflow,plus4K,58.2,1
Satsunai,left,9,fluvial_scour,plus4K,58.2,0
Satsunai,left,9,overflow,plus4K,58.4,1
Satsunai,left,9,fluvial_scour,plus4K,58.4,0
Satsunai,left,9,overflow,plus4K,58.6,1
Satsunai,left,9,fluvial_scour,plus4K,58.6,0
Satsunai,left,9,overflow,plus4K,58.8,1
Satsunai,left,9,fluvial_scour,plus4K,58.8,0
Satsunai,left,9,overflow,plus4K,59,1
Satsunai,left,9,fluvial_scour,plus4K,59,0
Satsunai,left,9,overflow,plus4K,59.2,1
Satsunai,left,9,fluvial_scour,plus4K,59.2,0
Satsunai,left,9,overflow,plus4K,59.4,1
Satsunai,left,9,fluvial_scour,plus4K,59.4,0
Satsunai,left,9,overflow,plus4K,59.6,1
Satsunai,left,9,fluvial_scour,plus4K,59.6,0
Satsunai,left,9.2,overflow,plus4K,53.6,0
Satsunai,left,9.2,fluvial_scour,plus4K,53.6,0
Satsunai,left,9.2,overflow,plus4K,53.8,0
Satsunai,left,9.2,fluvial_scour,plus4K,53.8,0
Satsunai,left,9.2,overflow,plus4K,54,0
Satsunai,left,9.2,fluvial_scour,plus4K,54,0
Satsunai,left,9.2,overflow,plus4K,54.2,0
Satsunai,left,9.2,fluvial_scour,plus4K,54.2,0
Satsunai,left,9.2,overflow,plus4K,54.4,0
Satsunai,left,9.2,fluvial_scour,plus4K,54.4,0
Satsunai,left,9.2,overflow,plus4K,54.6,0
Satsunai,left,9.2,fluvial_scour,plus4K,54.6,0
Satsunai,left,9.2,overflow,plus4K,54.8,0
Satsunai,left,9.2,fluvial_scour,plus4K,54.8,0
Satsunai,left,9.2,overflow,plus4K,55,0
Satsunai,left,9.2,fluvial_scour,plus4K,55,0
Satsunai,left,9.2,overflow,plus4K,55.2,0
Satsunai,left,9.2,fluvial_scour,plus4K,55.2,0
Satsunai,left,9.2,overflow,plus4K,55.4,0
Satsunai,left,9.2,fluvial_scour,plus4K,55.4,0
Satsunai,left,9.2,overflow,plus4K,55.6,0
Satsunai,left,9.2,fluvial_scour,plus4K,55.6,0
Satsunai,left,9.2,overflow,plus4K,55.8,0
Satsunai,left,9.2,fluvial_scour,plus4K,55.8,0
Satsunai,left,9.2,overflow,plus4K,56,0
Satsunai,left,9.2,fluvial_scour,plus4K,56,0
Satsunai,left,9.2,overflow,plus4K,56.2,0
Satsunai,left,9.2,fluvial_scour,plus4K,56.2,0
Satsunai,left,9.2,overflow,plus4K,56.4,0
Satsunai,left,9.2,fluvial_scour,plus4K,56.4,0
Satsunai,left,9.2,overflow,plus4K,56.6,0
Satsunai,left,9.2,fluvial_scour,plus4K,56.6,0
Satsunai,left,9.2,overflow,plus4K,56.8,0.0004
Satsunai,left,9.2,fluvial_scour,plus4K,56.8,0
Satsunai,left,9.2,overflow,plus4K,57,0.005
Satsunai,left,9.2,fluvial_scour,plus4K,57,0
Satsunai,left,9.2,overflow,plus4K,57.2,0.0309
Satsunai,left,9.2,fluvial_scour,plus4K,57.2,0
Satsunai,left,9.2,overflow,plus4K,57.4,0.1219
Satsunai,left,9.2,fluvial_scour,plus4K,57.4,0
Satsunai,left,9.2,overflow,plus4K,57.6,0.3218
Satsunai,left,9.2,fluvial_scour,plus4K,57.6,0
Satsunai,left,9.2,overflow,plus4K,57.8,0.6015
Satsunai,left,9.2,fluvial_scour,plus4K,57.8,0
Satsunai,left,9.2,overflow,plus4K,58,0.8276
Satsunai,left,9.2,fluvial_scour,plus4K,58,0
Satsunai,left,9.2,overflow,plus4K,58.2,0.9519
Satsunai,left,9.2,fluvial_scour,plus4K,58.2,0
Satsunai,left,9.2,overflow,plus4K,58.4,0.9902
Satsunai,left,9.2,fluvial_scour,plus4K,58.4,0
Satsunai,left,9.2,overflow,plus4K,58.6,0.9987
Satsunai,left,9.2,fluvial_scour,plus4K,58.6,0
Satsunai,left,9.2,overflow,plus4K,58.8,1
Satsunai,left,9.2,fluvial_scour,plus4K,58.8,0
Satsunai,left,9.2,overflow,plus4K,59,1
Satsunai,left,9.2,fluvial_scour,plus4K,59,0
Satsunai,left,9.2,overflow,plus4K,59.2,1
Satsunai,left,9.2,fluvial_scour,plus4K,59.2,0
Satsunai,left,9.2,overflow,plus4K,59.4,1
Satsunai,left,9.2,fluvial_scour,plus4K,59.4,0
Satsunai,left,9.2,overflow,plus4K,59.6,1
Satsunai,left,9.2,fluvial_scour,plus4K,59.6,0
Satsunai,left,9.2,overflow,plus4K,59.8,1
Satsunai,left,9.2,fluvial_scour,plus4K,59.8,0
Satsunai,left,9.2,overflow,plus4K,60,1
Satsunai,left,9.2,fluvial_scour,plus4K,60,0
Satsunai,left,9.2,overflow,plus4K,60.2,1
Satsunai,left,9.2,fluvial_scour,plus4K,60.2,0
Satsunai,left,9.2,overflow,plus4K,60.4,1
Satsunai,left,9.2,fluvial_scour,plus4K,60.4,0
Satsunai,left,9.2,overflow,plus4K,60.6,1
Satsunai,left,9.2,fluvial_scour,plus4K,60.6,0
Satsunai,left,9.4,overflow,plus4K,54.2,0
Satsunai,left,9.4,fluvial_scour,plus4K,54.2,0
Satsunai,left,9.4,overflow,plus4K,54.4,0
Satsunai,left,9.4,fluvial_scour,plus4K,54.4,0
Satsunai,left,9.4,overflow,plus4K,54.6,0
Satsunai,left,9.4,fluvial_scour,plus4K,54.6,0
Satsunai,left,9.4,overflow,plus4K,54.8,0
Satsunai,left,9.4,fluvial_scour,plus4K,54.8,0
Satsunai,left,9.4,overflow,plus4K,55,0
Satsunai,left,9.4,fluvial_scour,plus4K,55,0
Satsunai,left,9.4,overflow,plus4K,55.2,0
Satsunai,left,9.4,fluvial_scour,plus4K,55.2,0
Satsunai,left,9.4,overflow,plus4K,55.4,0
Satsunai,left,9.4,fluvial_scour,plus4K,55.4,0
Satsunai,left,9.4,overflow,plus4K,55.6,0
Satsunai,left,9.4,fluvial_scour,plus4K,55.6,0
Satsunai,left,9.4,overflow,plus4K,55.8,0
Satsunai,left,9.4,fluvial_scour,plus4K,55.8,0
Satsunai,left,9.4,overflow,plus4K,56,0
Satsunai,left,9.4,fluvial_scour,plus4K,56,0
Satsunai,left,9.4,overflow,plus4K,56.2,0.0002
Satsunai,left,9.4,fluvial_scour,plus4K,56.2,0
Satsunai,left,9.4,overflow,plus4K,56.4,0.0006
Satsunai,left,9.4,fluvial_scour,plus4K,56.4,0
Satsunai,left,9.4,overflow,plus4K,56.6,0.0013
Satsunai,left,9.4,fluvial_scour,plus4K,56.6,0
Satsunai,left,9.4,overflow,plus4K,56.8,0.0023
Satsunai,left,9.4,fluvial_scour,plus4K,56.8,0
Satsunai,left,9.4,overflow,plus4K,57,0.0044
Satsunai,left,9.4,fluvial_scour,plus4K,57,0
Satsunai,left,9.4,overflow,plus4K,57.2,0.0073
Satsunai,left,9.4,fluvial_scour,plus4K,57.2,0
Satsunai,left,9.4,overflow,plus4K,57.4,0.0134
Satsunai,left,9.4,fluvial_scour,plus4K,57.4,0
Satsunai,left,9.4,overflow,plus4K,57.6,0.0239
Satsunai,left,9.4,fluvial_scour,plus4K,57.6,0
Satsunai,left,9.4,overflow,plus4K,57.8,0.038
Satsunai,left,9.4,fluvial_scour,plus4K,57.8,0
Satsunai,left,9.4,overflow,plus4K,58,0.0618
Satsunai,left,9.4,fluvial_scour,plus4K,58,0
Satsunai,left,9.4,overflow,plus4K,58.2,0.0965
Satsunai,left,9.4,fluvial_scour,plus4K,58.2,0
Satsunai,left,9.4,overflow,plus4K,58.4,0.1466
Satsunai,left,9.4,fluvial_scour,plus4K,58.4,0
Satsunai,left,9.4,overflow,plus4K,58.6,0.2079
Satsunai,left,9.4,fluvial_scour,plus4K,58.6,0
Satsunai,left,9.4,overflow,plus4K,58.8,0.2907
Satsunai,left,9.4,fluvial_scour,plus4K,58.8,0
Satsunai,left,9.4,overflow,plus4K,59,0.3739
Satsunai,left,9.4,fluvial_scour,plus4K,59,0
Satsunai,left,9.4,overflow,plus4K,59.2,0.466
Satsunai,left,9.4,fluvial_scour,plus4K,59.2,0
Satsunai,left,9.4,overflow,plus4K,59.4,0.5635
Satsunai,left,9.4,fluvial_scour,plus4K,59.4,0
Satsunai,left,9.4,overflow,plus4K,59.6,0.6524
Satsunai,left,9.4,fluvial_scour,plus4K,59.6,0
Satsunai,left,9.4,overflow,plus4K,59.8,0.733
Satsunai,left,9.4,fluvial_scour,plus4K,59.8,0
Satsunai,left,9.4,overflow,plus4K,60,0.8087
Satsunai,left,9.4,fluvial_scour,plus4K,60,0
Satsunai,left,9.4,overflow,plus4K,60.2,0.8687
Satsunai,left,9.4,fluvial_scour,plus4K,60.2,0
Satsunai,left,9.4,overflow,plus4K,60.4,0.9174
Satsunai,left,9.4,fluvial_scour,plus4K,60.4,0
Satsunai,left,9.4,overflow,plus4K,60.6,0.949
Satsunai,left,9.4,fluvial_scour,plus4K,60.6,0
Satsunai,left,9.4,overflow,plus4K,60.8,0.9676
Satsunai,left,9.4,fluvial_scour,plus4K,60.8,0
Satsunai,left,9.4,overflow,plus4K,61,0.98
Satsunai,left,9.4,fluvial_scour,plus4K,61,0
Satsunai,left,9.4,overflow,plus4K,61.2,0.99
Satsunai,left,9.4,fluvial_scour,plus4K,61.2,0
Satsunai,left,9.4,overflow,plus4K,61.4,0.9946
Satsunai,left,9.4,fluvial_scour,plus4K,61.4,0
Satsunai,left,9.4,overflow,plus4K,61.6,0.9974
Satsunai,left,9.4,fluvial_scour,plus4K,61.6,0
Satsunai,left,9.4,overflow,plus4K,61.8,0.9991
Satsunai,left,9.4,fluvial_scour,plus4K,61.8,0
Satsunai,left,9.4,overflow,plus4K,62,0.9996
Satsunai,left,9.4,fluvial_scour,plus4K,62,0
Satsunai,left,9.6,overflow,plus4K,55,0
Satsunai,left,9.6,fluvial_scour,plus4K,55,0
Satsunai,left,9.6,overflow,plus4K,55.2,0
Satsunai,left,9.6,fluvial_scour,plus4K,55.2,0
Satsunai,left,9.6,overflow,plus4K,55.4,0
Satsunai,left,9.6,fluvial_scour,plus4K,55.4,0
Satsunai,left,9.6,overflow,plus4K,55.6,0
Satsunai,left,9.6,fluvial_scour,plus4K,55.6,0
Satsunai,left,9.6,overflow,plus4K,55.8,0
Satsunai,left,9.6,fluvial_scour,plus4K,55.8,0
Satsunai,left,9.6,overflow,plus4K,56,0
Satsunai,left,9.6,fluvial_scour,plus4K,56,0
Satsunai,left,9.6,overflow,plus4K,56.2,0
Satsunai,left,9.6,fluvial_scour,plus4K,56.2,0
Satsunai,left,9.6,overflow,plus4K,56.4,0
Satsunai,left,9.6,fluvial_scour,plus4K,56.4,0
Satsunai,left,9.6,overflow,plus4K,56.6,0
Satsunai,left,9.6,fluvial_scour,plus4K,56.6,0
Satsunai,left,9.6,overflow,plus4K,56.8,0
Satsunai,left,9.6,fluvial_scour,plus4K,56.8,0
Satsunai,left,9.6,overflow,plus4K,57,0
Satsunai,left,9.6,fluvial_scour,plus4K,57,0
Satsunai,left,9.6,overflow,plus4K,57.2,0
Satsunai,left,9.6,fluvial_scour,plus4K,57.2,0
Satsunai,left,9.6,overflow,plus4K,57.4,0
Satsunai,left,9.6,fluvial_scour,plus4K,57.4,0
Satsunai,left,9.6,overflow,plus4K,57.6,0
Satsunai,left,9.6,fluvial_scour,plus4K,57.6,0
Satsunai,left,9.6,overflow,plus4K,57.8,0
Satsunai,left,9.6,fluvial_scour,plus4K,57.8,0
Satsunai,left,9.6,overflow,plus4K,58,0
Satsunai,left,9.6,fluvial_scour,plus4K,58,0
Satsunai,left,9.6,overflow,plus4K,58.2,0
Satsunai,left,9.6,fluvial_scour,plus4K,58.2,0
Satsunai,left,9.6,overflow,plus4K,58.4,0
Satsunai,left,9.6,fluvial_scour,plus4K,58.4,0
Satsunai,left,9.6,overflow,plus4K,58.6,0
Satsunai,left,9.6,fluvial_scour,plus4K,58.6,0
Satsunai,left,9.6,overflow,plus4K,58.8,0.0001
Satsunai,left,9.6,fluvial_scour,plus4K,58.8,0
Satsunai,left,9.6,overflow,plus4K,59,0.0006
Satsunai,left,9.6,fluvial_scour,plus4K,59,0
Satsunai,left,9.6,overflow,plus4K,59.2,0.0028
Satsunai,left,9.6,fluvial_scour,plus4K,59.2,0
Satsunai,left,9.6,overflow,plus4K,59.4,0.0217
Satsunai,left,9.6,fluvial_scour,plus4K,59.4,0
Satsunai,left,9.6,overflow,plus4K,59.6,0.085
Satsunai,left,9.6,fluvial_scour,plus4K,59.6,0
Satsunai,left,9.6,overflow,plus4K,59.8,0.2397
Satsunai,left,9.6,fluvial_scour,plus4K,59.8,0
Satsunai,left,9.6,overflow,plus4K,60,0.4883
Satsunai,left,9.6,fluvial_scour,plus4K,60,0
Satsunai,left,9.6,overflow,plus4K,60.2,0.7304
Satsunai,left,9.6,fluvial_scour,plus4K,60.2,0
Satsunai,left,9.6,overflow,plus4K,60.4,0.8899
Satsunai,left,9.6,fluvial_scour,plus4K,60.4,0
Satsunai,left,9.6,overflow,plus4K,60.6,0.9715
Satsunai,left,9.6,fluvial_scour,plus4K,60.6,0
Satsunai,left,9.6,overflow,plus4K,60.8,0.9948
Satsunai,left,9.6,fluvial_scour,plus4K,60.8,0
Satsunai,left,9.6,overflow,plus4K,61,0.9995
Satsunai,left,9.6,fluvial_scour,plus4K,61,0
Satsunai,left,9.6,overflow,plus4K,61.2,1
Satsunai,left,9.6,fluvial_scour,plus4K,61.2,0
Satsunai,left,9.6,overflow,plus4K,61.4,1
Satsunai,left,9.6,fluvial_scour,plus4K,61.4,0
Satsunai,left,9.6,overflow,plus4K,61.6,1
Satsunai,left,9.6,fluvial_scour,plus4K,61.6,0
Satsunai,left,9.6,overflow,plus4K,61.8,1
Satsunai,left,9.6,fluvial_scour,plus4K,61.8,0
Satsunai,left,9.6,overflow,plus4K,62,1
Satsunai,left,9.6,fluvial_scour,plus4K,62,0
Satsunai,left,9.6,overflow,plus4K,62.2,1
Satsunai,left,9.6,fluvial_scour,plus4K,62.2,0
Satsunai,left,9.6,overflow,plus4K,62.4,1
Satsunai,left,9.6,fluvial_scour,plus4K,62.4,0
Satsunai,left,9.6,overflow,plus4K,62.6,1
Satsunai,left,9.6,fluvial_scour,plus4K,62.6,0
Satsunai,left,9.6,overflow,plus4K,62.8,1
Satsunai,left,9.6,fluvial_scour,plus4K,62.8,0
Satsunai,left,9.8,overflow,plus4K,56,0
Satsunai,left,9.8,fluvial_scour,plus4K,56,0
Satsunai,left,9.8,overflow,plus4K,56.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.2,0
Satsunai,left,9.8,overflow,plus4K,56.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.4,0
Satsunai,left,9.8,overflow,plus4K,56.6,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.6,0
Satsunai,left,9.8,overflow,plus4K,56.8,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.8,0
Satsunai,left,9.8,overflow,plus4K,57,0
Satsunai,left,9.8,fluvial_scour,plus4K,57,0
Satsunai,left,9.8,overflow,plus4K,57.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.2,0
Satsunai,left,9.8,overflow,plus4K,57.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.4,0
Satsunai,left,9.8,overflow,plus4K,57.6,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.6,0
Satsunai,left,9.8,overflow,plus4K,57.8,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.8,0
Satsunai,left,9.8,overflow,plus4K,58,0
Satsunai,left,9.8,fluvial_scour,plus4K,58,0
Satsunai,left,9.8,overflow,plus4K,58.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,58.2,0
Satsunai,left,9.8,overflow,plus4K,58.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,58.4,0
Satsunai,left,9.8,overflow,plus4K,58.6,0
Satsunai,left,9.8,fluvial_scour,plus4K,58.6,0
Satsunai,left,9.8,overflow,plus4K,58.8,0
Satsunai,left,9.8,fluvial_scour,plus4K,58.8,0
Satsunai,left,9.8,overflow,plus4K,59,0
Satsunai,left,9.8,fluvial_scour,plus4K,59,0
Satsunai,left,9.8,overflow,plus4K,59.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,59.2,0
Satsunai,left,9.8,overflow,plus4K,59.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,59.4,0
Satsunai,left,9.8,overflow,plus4K,59.6,0.0001
Satsunai,left,9.8,fluvial_scour,plus4K,59.6,0
